QAgNO3(%),Qpva(%),Qtsc(%),Qseed(%),Qtot(uL/min)
0.267333597792414,0.0013540187055883224,-0.002276192967107401,-0.03738978503988545,-0.003938118618499131
0.023981611760184995,-0.004213846591269398,-0.040991798215906115,-0.10452978252927066,0.0026000209328163326
-0.10916184612854699,-0.0032854175810665192,-0.033006091961844036,-0.037301006092963655,0.0026022079292733202
0.05302012989268474,0.0003557986501147011,0.06189441010809975,0.07536091586212819,0.00021127012278177038
-0.15617518336413727,-0.006227252935607556,0.23228123778906634,-0.0457153174031959,-0.00592866960995336
0.29062769367943814,-0.0008427388219641174,-0.02777646821135129,0.08040506220602309,0.0019284002436136243
0.02743793704237026,-0.0009698192545672529,-0.05745570682511438,-0.03654331449662598,0.001987137699577359
0.18706255541007297,0.0009797745818937303,0.0056289501044852535,-0.07329445970058844,-0.008603867980446158
-0.06127385711466303,-0.005805610228411749,-0.01871216197646646,0.02569372024502849,0.003409102257406274
0.034446877168245425,-0.00028181380479201656,-0.036529209617324476,-0.10350858407613879,0.0020422459671254525
-0.13529580345213,-0.017416206828372142,0.009349748820636942,-0.08348636051369042,0.007679234355811193
0.038712829396434584,-1.4024666254334323e-05,-0.05104454694912905,-0.007373834990652348,0.0017169133856203452
0.17345509947351045,0.0024500184197752614,0.05460048044657526,0.08172388131780763,0.0014058324403588562
-0.06127385711466303,-0.005805610228411749,-0.01871216197646646,0.02569372024502849,0.003409102257406274
0.034446877168245425,-0.00028181380479201656,-0.036529209617324476,-0.10350858407613879,0.0020422459671254525
-0.11704570913403617,-0.003728361810604368,-0.03415309123248489,-0.08804513358382912,0.0023797701836384133
0.2547630013899018,0.005017279475135109,0.044407036772809855,0.10898524671674649,0.0038512576259620013
-0.1534581399305912,-0.0034081144049596668,0.05262358643875783,-0.09523398940476445,-0.007912940977392804
0.05302012989268474,0.0003557986501147011,0.06189441010809975,0.07536091586212819,0.00021127012278177038
-0.1302642900136817,-0.001854069385581061,-0.06401491483633545,-0.09266203336744287,0.0033388793608697953
0.01202159427097363,0.01360059982611563,-0.03827087042390991,-0.10038088466608606,0.002690807186331551
-0.12747574763841532,0.0035858219536148983,-0.06455863289576282,-0.09578062104617094,0.004806771013373431
-0.10916184612854699,-0.0032854175810665192,-0.033006091961844036,-0.037301006092963655,0.0026022079292733202
-0.09915315956526959,0.028421630408056255,-0.044005764870430286,0.27833641017836785,0.0036987303973023133
0.08164303256956065,-0.00024149149835948208,-0.06552578714123655,-0.061348923705571386,0.00451741442822704
0.20539184985388623,0.0005731088058454775,-0.03035750357390136,0.03466518209980205,-7.547378906042068e-06
0.04149048085564052,-0.005308285764865896,0.0817903880545495,-0.09223901183031985,0.007441101445680542
-0.06127385711466303,-0.005805610228411749,-0.01871216197646646,0.02569372024502849,0.003409102257406274
-0.08749149377829601,0.006703242681062546,-0.06914436313465401,-0.09850005508455889,0.003450554829333319
-0.10987986996554168,-0.003275892689186287,-0.02625886163043121,-0.06399336328614728,0.003108070579552591
-0.03446267634778957,0.0042529379584066275,-0.03263946298591848,0.2105154041323461,0.003060588765583322
0.01255911802142525,0.008580462563275605,-0.0420157265600458,-0.10250613334165279,0.0025321445432746337
-0.03899218188125909,-0.008286706469368039,-0.029053996964997903,0.20632081729251725,0.003138240732000336
-0.1485710204508976,-0.004535763978663779,-0.05027661816341326,-0.09040915410493858,0.004112885301212288
0.02144305367128831,-0.0028557416991224693,-0.03855808026741118,-0.10483774746293832,0.0023202656139205413
0.2557364721775786,-0.0015272083954223597,-0.02839059107539582,0.04796476454944488,4.341024901011181e-05
0.02743793704237026,-0.0009698192545672529,-0.05745570682511438,-0.03654331449662598,0.001987137699577359
-0.1460307032487866,-0.009391639090607931,0.1661674538316128,-0.09122569786606709,-0.01251085944378783
-0.04359419960633723,-0.004274439454960284,-0.017621178983717893,0.1463636389794628,0.003267970220832528
-0.10833035777568974,-0.0027649782056296266,-0.03199554373640831,-0.06405218014208484,0.002912411047736263
0.20959111829276933,-0.0015069055666758566,-0.022557576312436572,0.029649595874667534,0.0004690741481254701
-0.06127385711466303,-0.005805610228411749,-0.01871216197646646,0.02569372024502849,0.003409102257406274
0.16250543332662262,0.002284650154091336,-0.026799597864400844,-0.09270016659214499,-0.008764501291768917
0.2024751119161881,0.0002013013074334269,-0.0037113724291951457,0.012266673623401551,-0.0068320827545826366
-0.09577772887489912,-0.003273510188081718,-0.03796374508644047,-0.05350437116214003,0.0021509971978642406
-0.0917492003588515,-0.005203894852856406,-0.06918801321084264,-0.09032029703507923,0.004064568793790857
0.29062769367943814,-0.0008427388219641174,-0.02777646821135129,0.08040506220602309,0.0019284002436136243
0.013934140146293784,0.025627478947353212,-0.0359044525053324,-0.04379891644768928,0.0035551996697499866
-0.1615057136520785,0.00034997742837339363,0.0996761440996981,-0.09807460357780444,-0.009979673224834012
0.055270594289717354,-0.0038843918230648112,0.00012973859638287788,0.07662856101255919,-0.00044764267157378773
-0.10952185582074543,-0.00376310014911156,-0.03979908016257736,-0.08116829906871241,0.0026441869833541687
0.05302012989268474,0.0003557986501147011,0.06189441010809975,0.07536091586212819,0.00021127012278177038
-0.050148796745613344,-0.013334953218053603,-0.029188050449782527,0.21361877238750285,0.0032498068013697007
0.22638560690625412,0.0014467983464536947,0.02685997542807494,0.010398459720312371,-2.3697688179502574e-05
-0.14625368126134694,-0.009241954461900709,0.16588487192841844,-0.09155058925025256,-0.014392102662893041
0.0011555000398764449,-0.00016373410554750695,-0.04597701897680183,0.023374886156600626,0.001569672953059937
-0.11207830500504971,-0.003717339113723676,-0.06573351463898608,-0.09144857949008507,0.004123145254388172
-0.11126600465675422,-0.013637509395305069,-0.019903869073726637,-0.09187700954057167,0.0034652428468271157
0.3033679625252952,-0.0005327864103226165,-0.013080123114098272,0.1300097823536183,0.0015535890621246596
0.08164303256956065,-0.00024149149835948208,-0.06552578714123655,-0.061348923705571386,0.00451741442822704
-0.10289090687580076,0.0073908233370992915,0.05698715404775272,-0.10031126091200764,-0.0038944817720130698
-0.10253467595223915,0.00015878400682475813,0.11393601217731467,-0.08796279973183628,-0.010784332851831118
-0.12774747049721819,-0.0032143936581237593,-0.03031307015015893,-0.09562289673207627,0.0022748096278806806
-0.03446267634778957,0.0042529379584066275,-0.03263946298591848,0.2105154041323461,0.003060588765583322
-0.05426245631231589,-0.00260392776732912,-0.03150709981489865,0.22452288602969586,0.003237913277086113
-0.047341227388528834,0.012067141571340872,-0.05033969837889171,-0.10485849948918619,0.001778113523217939
0.09240426329517508,-0.003230742833169542,0.015089202526462078,0.11735406080314467,0.00407658333649819
0.32685229043996833,-0.00021394305189992302,0.006936021784508256,-0.051315951523565585,-0.0009609037183815882
0.012158407744265628,0.013571576979348514,-0.04257799186495667,-0.09922632965715582,0.006728054303695996
0.04509053805073583,-0.0029067628337054313,-0.04038246014828809,-0.1024805307982552,0.0021025604181950652
-0.11492188569756741,-0.0038310089972122758,-0.029456087925340733,-0.06911395230977987,0.003074889148630605
-0.14609050371156587,-0.009330804103070356,0.16611219439084798,-0.09134733105683902,-0.013188788988281443
0.017966828433743236,-0.0005691289458269466,-0.029860578932480668,-0.10493238441799438,0.002221973002822988
0.20116136417407313,0.0026323730970751777,0.08420954616752305,0.003159694193905314,-0.0002477323721811753
0.03192655698979789,-0.00014059737527385985,-0.04388647119814513,-0.07277533512363252,0.0007546080587118484
-0.11492188569756741,-0.0038310089972122758,-0.029456087925340733,-0.06911395230977987,0.003074889148630605
0.05694351876193294,0.001115549389528042,-0.029886629416300683,0.11755361400447564,0.0009461225680778285
0.07305256805442983,-0.0025394390294729645,-0.015037975012046453,0.12381833911377928,-0.0022529171612591936
-0.1460307032487866,-0.009391639090607931,0.1661674538316128,-0.09122569786606709,-0.01251085944378783
0.20959111829276933,-0.0015069055666758566,-0.022557576312436572,0.029649595874667534,0.0004690741481254701
-0.12774747049721819,-0.0032143936581237593,-0.03031307015015893,-0.09562289673207627,0.0022748096278806806
0.038712829396434584,-1.4024666254334323e-05,-0.05104454694912905,-0.007373834990652348,0.0017169133856203452
-0.10289090687580076,0.0073908233370992915,0.05698715404775272,-0.10031126091200764,-0.0038944817720130698
-0.11492188569756741,-0.0038310089972122758,-0.029456087925340733,-0.06911395230977987,0.003074889148630605
0.02607146662002578,-0.005014599604310906,-0.04070615530335093,-0.10423942884779086,0.0023051254126956466
-0.10253467595223915,0.00015878400682475813,0.11393601217731467,-0.08796279973183628,-0.010784332851831118
0.32685229043996833,-0.00021394305189992302,0.006936021784508256,-0.051315951523565585,-0.0009609037183815882
-0.16330267550840813,0.007669274954074903,-0.04330736702833112,-0.08260891264928329,-0.0018906644216613033
-0.03362326929382667,-0.003431878009362981,-0.03288183769164159,0.20462950973345326,0.002936772655907388
-0.06280908336880105,-0.013534394425379835,-0.02611013324061901,-0.02930898196236731,0.0033059602427839285
-0.0835656041652171,0.001114381956163757,0.1179729092164621,0.19644370970772684,-0.011782085410425039
-0.046746944199587886,-0.013123604828515305,-0.024626193899702522,0.1870258960452958,0.003081862892937645
-0.16165455481760302,-0.003435007896884168,0.0985222976031502,-0.09538452174241759,-0.015124457598037063
0.04149048085564052,-0.005308285764865896,0.0817903880545495,-0.09223901183031985,0.007441101445680542
-0.16207866004060853,-0.00176176565059138,-0.04858155617471076,-0.09239683912084459,0.004202577752963177
0.1982733106659596,0.00197365357238366,-0.021978280119347045,0.14118463422049174,0.005912576572790201
-0.09233420107139215,-0.003697772877123052,-0.03067657303931121,-0.05529717709855051,0.002534519917100936
-0.10253467595223915,0.00015878400682475813,0.11393601217731467,-0.08796279973183628,-0.010784332851831118
0.20539184985388623,0.0005731088058454775,-0.03035750357390136,0.03466518209980205,-7.547378906042068e-06
-0.03362326929382667,-0.003431878009362981,-0.03288183769164159,0.20462950973345326,0.002936772655907388
0.1252468939371023,-0.0014523569492026697,-0.0030239703991319484,-0.07704739993751351,0.004120830425625021
-0.09007041811316636,-0.00926598100475387,0.1582785513076011,0.1765474895423728,-0.019262242638855433
0.11487639169657722,-0.0004734006641092317,-0.0399152464104403,-0.09415244030658332,0.002034749320340796
-0.11813638817003416,-0.0024138962584881996,-0.03720606641996663,0.10396672359714364,-0.0004638638750050633
-0.1534581399305912,-0.0034081144049596668,0.05262358643875783,-0.09523398940476445,-0.007912940977392804
0.3033679625252952,-0.0005327864103226165,-0.013080123114098272,0.1300097823536183,0.0015535890621246596
0.25102391717773215,0.004159775115443518,0.06002377337122642,0.09744530742371464,-0.0011334296218459827
-0.1358003565142382,-0.009195460875841678,0.18659695212424188,0.06705853292603882,0.0008540995040858534
0.18706255541007297,0.0009797745818937303,0.0056289501044852535,-0.07329445970058844,-0.008603867980446158
0.04509053805073583,-0.0029067628337054313,-0.04038246014828809,-0.1024805307982552,0.0021025604181950652
0.005274966321848853,-0.0007727576988786761,-0.05785072549935766,-0.024011572109338117,0.0018184287003518598
0.014640537207711942,-0.0009474504687565638,-0.05914779209891154,-0.029636877590776347,0.0018793035769900316
-0.10042946784824758,-0.0030220456427898588,-0.03896143153858813,-0.06705010359781315,0.002450702932137866
0.049451941607047786,0.0026214271597449607,-0.031052890492128737,0.13397135842800198,0.0007983247157171691
-0.1072074761381621,0.008887816903575726,-0.06648991673038938,-0.0993206318052666,0.003726437432021612
0.013934140146293784,0.025627478947353212,-0.0359044525053324,-0.04379891644768928,0.0035551996697499866
0.2024751119161881,0.0002013013074334269,-0.0037113724291951457,0.012266673623401551,-0.0068320827545826366
0.031220826882051463,-0.0003302443678998776,-0.04844685135339659,-0.00714060274824872,0.001730999983539533
-0.09233420107139215,-0.003697772877123052,-0.03067657303931121,-0.05529717709855051,0.002534519917100936
-0.1460307032487866,-0.009391639090607931,0.1661674538316128,-0.09122569786606709,-0.01251085944378783
-0.046746944199587886,-0.013123604828515305,-0.024626193899702522,0.1870258960452958,0.003081862892937645
-0.11458930038652161,-0.0009242082399945062,-0.0040930728052552086,-0.08283650009078986,0.007878485718687142
0.12302693516285013,0.0029550473733416845,-0.004191139871549732,0.1238408948764161,0.002393021495839935
-0.15617518336413727,-0.006227252935607556,0.23228123778906634,-0.0457153174031959,-0.00592866960995336
0.32685229043996833,-0.00021394305189992302,0.006936021784508256,-0.051315951523565585,-0.0009609037183815882
0.04509053805073583,-0.0029067628337054313,-0.04038246014828809,-0.1024805307982552,0.0021025604181950652
0.02692372338402604,-0.0010999561452073453,-0.04904375362448728,-0.056971297281452206,0.002124637157874681
0.11040476728535144,0.0038794325097294053,0.005597518111275286,0.048513681226535633,-0.00017366424076184495
0.0665777013902537,-0.0007556596686943001,-0.03765227030722209,0.04191665958959355,0.001800461427417807
-0.08749149377829601,0.006703242681062546,-0.06914436313465401,-0.09850005508455889,0.003450554829333319
-0.10352720154858124,0.003732755433390439,0.057130334718462315,-0.09806266274373246,-0.003845850303840449
0.021386907192715663,-0.0005723719794465329,-0.05225897743992618,-0.01963390368402617,0.0017879651719097582
-0.16379990790563725,-0.003132506803209506,0.159446367093041,-0.0879331385866409,-0.010719101884680454
-0.0917492003588515,-0.005203894852856406,-0.06918801321084264,-0.09032029703507923,0.004064568793790857
-0.09233420107139215,-0.003697772877123052,-0.03067657303931121,-0.05529717709855051,0.002534519917100936
0.0011555000398764449,-0.00016373410554750695,-0.04597701897680183,0.023374886156600626,0.001569672953059937
-0.022038050676207458,0.026205591577012074,-0.04334057562698015,0.1282578356515418,0.002022820575848544
-0.056825031585976266,0.011233563998938934,0.12023375603872007,0.17444641372055267,-0.01562628860693341
0.02743793704237026,-0.0009698192545672529,-0.05745570682511438,-0.03654331449662598,0.001987137699577359
-0.042186596430726885,-0.008400982774974194,-0.017679516226425215,0.20712667933747064,0.0031383306123034804
0.05694351876193294,0.001115549389528042,-0.029886629416300683,0.11755361400447564,0.0009461225680778285
0.1982733106659596,0.00197365357238366,-0.021978280119347045,0.14118463422049174,0.005912576572790201
-0.09577772887489912,-0.003273510188081718,-0.03796374508644047,-0.05350437116214003,0.0021509971978642406
-0.06280908336880105,-0.013534394425379835,-0.02611013324061901,-0.02930898196236731,0.0033059602427839285
-0.16165455481760302,-0.003435007896884168,0.0985222976031502,-0.09538452174241759,-0.015124457598037063
-0.11651486844372295,-0.002774470286358619,-0.02426375375894781,-0.05326517196360334,0.0032106863367504512
0.06199920302678623,-0.00018586106409922143,0.01419509722084864,-0.05990985270925865,0.006256523502775092
-0.14630380943729843,-0.009193125755954198,0.16578725741733136,-0.09165187478705784,-0.014991665022358599
-0.047341227388528834,0.012067141571340872,-0.05033969837889171,-0.10485849948918619,0.001778113523217939
-0.10952185582074543,-0.00376310014911156,-0.03979908016257736,-0.08116829906871241,0.0026441869833541687
-0.0934216962713878,-0.0027641674540474963,-0.0367103074682167,-0.06024552722019995,0.002354889668593818
0.027306795997083414,-0.005537485374761874,-0.04061898615322971,-0.10392743139017765,0.0025534853644111066
-0.15617518336413727,-0.006227252935607556,0.23228123778906634,-0.0457153174031959,-0.00592866960995336
0.12351841970702954,0.004369529330567876,0.008657948730384613,0.06086931831165065,-0.0005918664076647318
0.22137350146800946,0.004966328681775286,0.041348077668029545,0.026173194704054364,-0.000283238078172654
0.10431289822912884,0.002455079686626699,-0.0033914550741824382,-0.04406013261016687,-0.01019315644836023
0.02144305367128831,-0.0028557416991224693,-0.03855808026741118,-0.10483774746293832,0.0023202656139205413
0.03192655698979789,-0.00014059737527385985,-0.04388647119814513,-0.07277533512363252,0.0007546080587118484
0.22638560690625412,0.0014467983464536947,0.02685997542807494,0.010398459720312371,-2.3697688179502574e-05
-0.042186596430726885,-0.008400982774974194,-0.017679516226425215,0.20712667933747064,0.0031383306123034804
0.23556774357424184,-0.002795027020601547,0.058777519525560214,0.09611882555525555,-4.6558536212049084e-05
0.12302693516285013,0.0029550473733416845,-0.004191139871549732,0.1238408948764161,0.002393021495839935
0.01202159427097363,0.01360059982611563,-0.03827087042390991,-0.10038088466608606,0.002690807186331551
0.028376546085397247,-0.00546323898081028,-0.019790000355383794,-0.10267138273327922,0.002702088567270486
-0.0917492003588515,-0.005203894852856406,-0.06918801321084264,-0.09032029703507923,0.004064568793790857
0.1886854894925285,0.0025165967225565977,0.07614883321005987,0.043469902022077934,-0.001613591602419917
0.0885688188260182,-0.0007009024870749253,-0.014474214476332575,-0.01970966229912693,0.004012467956738993
-0.14609050371156587,-0.009330804103070356,0.16611219439084798,-0.09134733105683902,-0.013188788988281443
0.2557364721775786,-0.0015272083954223597,-0.02839059107539582,0.04796476454944488,4.341024901011181e-05
0.04183286472007685,-0.002363678647275831,0.10282683998230485,-0.09120297105634255,0.007605689491252064
-0.050148796745613344,-0.013334953218053603,-0.029188050449782527,0.21361877238750285,0.0032498068013697007
0.04183286472007685,-0.002363678647275831,0.10282683998230485,-0.09120297105634255,0.007605689491252064
0.04982064346714353,0.006928294882369346,-0.022745201840161874,-0.10401704458129986,-0.011142613853824842
-0.09915315956526959,0.028421630408056255,-0.044005764870430286,0.27833641017836785,0.0036987303973023133
0.04149048085564052,-0.005308285764865896,0.0817903880545495,-0.09223901183031985,0.007441101445680542
-0.1072074761381621,0.008887816903575726,-0.06648991673038938,-0.0993206318052666,0.003726437432021612
-0.03575243694495619,-0.013917555104550058,-0.02575227343685059,0.1990463635530729,0.003186336869702766
0.20539184985388623,0.0005731088058454775,-0.03035750357390136,0.03466518209980205,-7.547378906042068e-06
0.12302693516285013,0.0029550473733416845,-0.004191139871549732,0.1238408948764161,0.002393021495839935
-0.09915315956526959,0.028421630408056255,-0.044005764870430286,0.27833641017836785,0.0036987303973023133
-0.11207830500504971,-0.003717339113723676,-0.06573351463898608,-0.09144857949008507,0.004123145254388172
0.20967990377832108,0.006164192914968206,0.08201468429928914,0.00159618331928979,-0.004306346583840951
0.16250543332662262,0.002284650154091336,-0.026799597864400844,-0.09270016659214499,-0.008764501291768917
-0.10330697103981366,0.007310066817617644,0.05594248345076948,-0.10063663560482665,-0.007325300487197914
0.012066120375790582,0.014229110924686945,-0.041847596051987256,-0.10019333394674258,0.0019173601882680469
-0.10249133368273461,0.007455319834504511,0.058006969269588336,-0.09997912724069541,-0.0004128156671508454
-0.10330697103981366,0.007310066817617644,0.05594248345076948,-0.10063663560482665,-0.007325300487197914
0.12302693516285013,0.0029550473733416845,-0.004191139871549732,0.1238408948764161,0.002393021495839935
0.005274966321848853,-0.0007727576988786761,-0.05785072549935766,-0.024011572109338117,0.0018184287003518598
-0.03835131010758258,-0.0026485355782145587,-0.02826365644065993,0.2091049093597368,0.003080250096115539
0.038712829396434584,-1.4024666254334323e-05,-0.05104454694912905,-0.007373834990652348,0.0017169133856203452
-0.03835131010758258,-0.0026485355782145587,-0.02826365644065993,0.2091049093597368,0.003080250096115539
-0.16204296817070216,0.00019180964949033763,0.10008997249750169,-0.09848996117519834,-0.00739028784852601
-0.06127385711466303,-0.005805610228411749,-0.01871216197646646,0.02569372024502849,0.003409102257406274
0.013934140146293784,0.025627478947353212,-0.0359044525053324,-0.04379891644768928,0.0035551996697499866
-0.10352720154858124,0.003732755433390439,0.057130334718462315,-0.09806266274373246,-0.003845850303840449
0.04183286472007685,-0.002363678647275831,0.10282683998230485,-0.09120297105634255,0.007605689491252064
-0.11492188569756741,-0.0038310089972122758,-0.029456087925340733,-0.06911395230977987,0.003074889148630605
-0.11704570913403617,-0.003728361810604368,-0.03415309123248489,-0.08804513358382912,0.0023797701836384133
-0.1615057136520785,0.00034997742837339363,0.0996761440996981,-0.09807460357780444,-0.009979673224834012
0.10614694800228276,-0.0032649816139558308,0.036044143882889096,0.1325969175071289,0.0026994281947893555
-0.05426245631231589,-0.00260392776732912,-0.03150709981489865,0.22452288602969586,0.003237913277086113
-0.1302642900136817,-0.001854069385581061,-0.06401491483633545,-0.09266203336744287,0.0033388793608697953
-0.08992408101365498,-0.0033663008796115603,-0.03283094387258835,-0.05252636524899037,0.0023436610532703572
-0.11126600465675422,-0.013637509395305069,-0.019903869073726637,-0.09187700954057167,0.0034652428468271157
-0.09450916937587817,-0.002732343681826654,-0.02789659906469971,-0.05936388416702508,0.0028520074318433564
0.09240426329517508,-0.003230742833169542,0.015089202526462078,0.11735406080314467,0.00407658333649819
-0.11946839394880497,-0.003241860110433558,-0.026170370198960145,-0.07374317335318743,0.0032249836549212985
-0.11813638817003416,-0.0024138962584881996,-0.03720606641996663,0.10396672359714364,-0.0004638638750050633
0.04982064346714353,0.006928294882369346,-0.022745201840161874,-0.10401704458129986,-0.011142613853824842
-0.16165455481760302,-0.003435007896884168,0.0985222976031502,-0.09538452174241759,-0.015124457598037063
0.04982064346714353,0.006928294882369346,-0.022745201840161874,-0.10401704458129986,-0.011142613853824842
-0.16207866004060853,-0.00176176565059138,-0.04858155617471076,-0.09239683912084459,0.004202577752963177
0.1252468939371023,-0.0014523569492026697,-0.0030239703991319484,-0.07704739993751351,0.004120830425625021
0.2547630013899018,0.005017279475135109,0.044407036772809855,0.10898524671674649,0.0038512576259620013
0.05694351876193294,0.001115549389528042,-0.029886629416300683,0.11755361400447564,0.0009461225680778285
-0.08749149377829601,0.006703242681062546,-0.06914436313465401,-0.09850005508455889,0.003450554829333319
0.2657321821663744,0.0020996352560418677,-0.001161702629741912,0.1238519862660661,0.0027744114469286504
-0.046746944199587886,-0.013123604828515305,-0.024626193899702522,0.1870258960452958,0.003081862892937645
0.17345509947351045,0.0024500184197752614,0.05460048044657526,0.08172388131780763,0.0014058324403588562
0.02607146662002578,-0.005014599604310906,-0.04070615530335093,-0.10423942884779086,0.0023051254126956466
-0.04137910720902107,-0.0013942117954499067,0.1235275115463681,0.14578078195838096,-0.011866826973638923
0.3033679625252952,-0.0005327864103226165,-0.013080123114098272,0.1300097823536183,0.0015535890621246596
0.1377360336636191,-0.00033685853896975315,0.029906756021785275,0.09351186972122172,0.0010368960210022295
0.12597851729783197,-0.0013905081825893396,-0.01180982479186295,0.05891555723726609,-0.0007374440271377403
0.02743793704237026,-0.0009698192545672529,-0.05745570682511438,-0.03654331449662598,0.001987137699577359
-0.10253467595223915,0.00015878400682475813,0.11393601217731467,-0.08796279973183628,-0.010784332851831118
-0.07281820353767884,0.005501672255579968,-0.06073600865406878,-0.0978730301553,0.0013005100860317975
0.02692372338402604,-0.0010999561452073453,-0.04904375362448728,-0.056971297281452206,0.002124637157874681
0.06980519258582586,0.0021947630396032146,-0.025944127029268117,0.10950867680202733,0.0009190289717541933
0.049451941607047786,0.0026214271597449607,-0.031052890492128737,0.13397135842800198,0.0007983247157171691
-0.04359419960633723,-0.004274439454960284,-0.017621178983717893,0.1463636389794628,0.003267970220832528
0.031220826882051463,-0.0003302443678998776,-0.04844685135339659,-0.00714060274824872,0.001730999983539533
-0.12747574763841532,0.0035858219536148983,-0.06455863289576282,-0.09578062104617094,0.004806771013373431
0.12176873947851627,0.0034320186493095005,-0.025344499317486575,-0.09715590718095761,-0.009547887684071991
0.012066120375790582,0.014229110924686945,-0.041847596051987256,-0.10019333394674258,0.0019173601882680469
0.32685229043996833,-0.00021394305189992302,0.006936021784508256,-0.051315951523565585,-0.0009609037183815882
-0.009050049030401646,-0.0004164459540163118,-0.06211921604729238,-0.013560139115082958,0.0017559577572817957
0.04183286472007685,-0.002363678647275831,0.10282683998230485,-0.09120297105634255,0.007605689491252064
-0.03446267634778957,0.0042529379584066275,-0.03263946298591848,0.2105154041323461,0.003060588765583322
-0.15617518336413727,-0.006227252935607556,0.23228123778906634,-0.0457153174031959,-0.00592866960995336
0.0885688188260182,-0.0007009024870749253,-0.014474214476332575,-0.01970966229912693,0.004012467956738993
-0.14609050371156587,-0.009330804103070356,0.16611219439084798,-0.09134733105683902,-0.013188788988281443
-0.09233420107139215,-0.003697772877123052,-0.03067657303931121,-0.05529717709855051,0.002534519917100936
0.32685229043996833,-0.00021394305189992302,0.006936021784508256,-0.051315951523565585,-0.0009609037183815882
-0.16207866004060853,-0.00176176565059138,-0.04858155617471076,-0.09239683912084459,0.004202577752963177
-0.03835131010758258,-0.0026485355782145587,-0.02826365644065993,0.2091049093597368,0.003080250096115539
0.01255911802142525,0.008580462563275605,-0.0420157265600458,-0.10250613334165279,0.0025321445432746337
0.028376546085397247,-0.00546323898081028,-0.019790000355383794,-0.10267138273327922,0.002702088567270486
0.20967990377832108,0.006164192914968206,0.08201468429928914,0.00159618331928979,-0.004306346583840951
0.027306795997083414,-0.005537485374761874,-0.04061898615322971,-0.10392743139017765,0.0025534853644111066
-0.10987986996554168,-0.003275892689186287,-0.02625886163043121,-0.06399336328614728,0.003108070579552591
-0.10833035777568974,-0.0027649782056296266,-0.03199554373640831,-0.06405218014208484,0.002912411047736263
0.04982064346714353,0.006928294882369346,-0.022745201840161874,-0.10401704458129986,-0.011142613853824842
0.01202159427097363,0.01360059982611563,-0.03827087042390991,-0.10038088466608606,0.002690807186331551
-0.16330267550840813,0.007669274954074903,-0.04330736702833112,-0.08260891264928329,-0.0018906644216613033
-0.10833035777568974,-0.0027649782056296266,-0.03199554373640831,-0.06405218014208484,0.002912411047736263
0.3033679625252952,-0.0005327864103226165,-0.013080123114098272,0.1300097823536183,0.0015535890621246596
-0.03575243694495619,-0.013917555104550058,-0.02575227343685059,0.1990463635530729,0.003186336869702766
-0.069064602421194,-0.00822756674499782,-0.027189061315172874,0.09702720076972828,0.003540220035455873
-0.03575243694495619,-0.013917555104550058,-0.02575227343685059,0.1990463635530729,0.003186336869702766
0.10290059833517608,-0.000811326938667232,-0.025211108677479166,0.10764367448412114,0.0005025875092782017
0.01204168967024988,0.01416241415500254,-0.04192032876841954,-0.10016235208528687,0.0021645217397837924
0.07226304925697764,-0.002742882361788976,0.033605423706204764,-0.04359332727658462,0.006144354686532185
0.12176873947851627,0.0034320186493095005,-0.025344499317486575,-0.09715590718095761,-0.009547887684071991
-0.10289090687580076,0.0073908233370992915,0.05698715404775272,-0.10031126091200764,-0.0038944817720130698
-0.06127385711466303,-0.005805610228411749,-0.01871216197646646,0.02569372024502849,0.003409102257406274
0.23556774357424184,-0.002795027020601547,0.058777519525560214,0.09611882555525555,-4.6558536212049084e-05
0.25102391717773215,0.004159775115443518,0.06002377337122642,0.09744530742371464,-0.0011334296218459827
-0.0835656041652171,0.001114381956163757,0.1179729092164621,0.19644370970772684,-0.011782085410425039
-0.16207866004060853,-0.00176176565059138,-0.04858155617471076,-0.09239683912084459,0.004202577752963177
0.02144305367128831,-0.0028557416991224693,-0.03855808026741118,-0.10483774746293832,0.0023202656139205413
0.11040476728535144,0.0038794325097294053,0.005597518111275286,0.048513681226535633,-0.00017366424076184495
-0.19038832491923488,0.01113158895395664,-0.038777120484616914,-0.08727869027079314,-0.0018206582182394015
-0.16207866004060853,-0.00176176565059138,-0.04858155617471076,-0.09239683912084459,0.004202577752963177
0.016638786353051365,0.01344644883311349,-0.0028200692942952077,-0.0988666484341997,0.003318641339078649
0.02743793704237026,-0.0009698192545672529,-0.05745570682511438,-0.03654331449662598,0.001987137699577359
0.11040476728535144,0.0038794325097294053,0.005597518111275286,0.048513681226535633,-0.00017366424076184495
0.3033679625252952,-0.0005327864103226165,-0.013080123114098272,0.1300097823536183,0.0015535890621246596
-0.10670210637943296,-0.003191663622581773,-0.03327113527355474,-0.06957874086521272,0.002861678179739008
0.04183286472007685,-0.002363678647275831,0.10282683998230485,-0.09120297105634255,0.007605689491252064
0.12597851729783197,-0.0013905081825893396,-0.01180982479186295,0.05891555723726609,-0.0007374440271377403
0.0011555000398764449,-0.00016373410554750695,-0.04597701897680183,0.023374886156600626,0.001569672953059937
0.25102391717773215,0.004159775115443518,0.06002377337122642,0.09744530742371464,-0.0011334296218459827
0.24263354562481348,-0.0007229116745556263,-0.02898458570349279,-0.0739677583133428,0.0017727181987367963
0.22137350146800946,0.004966328681775286,0.041348077668029545,0.026173194704054364,-0.000283238078172654
