,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,CO2 Uptake [g/g]
355,4044.17,0.763085,7.84428,10.76735,0.533344,1291.91,989.3897705078125
356,1616.1,0.555097,7.45179,7.8442,0.959272,115.708,393.4288024902344
357,4010.21,0.717175,6.88092,9.65916,0.580305,1063.56,872.6187133789062
358,789.679,0.32303,4.49036,5.02611,1.13366,21.9306,192.18069458007812
359,208.415,0.0924258,5.14504,5.19727,1.36014,34.3222,42.04739761352539
360,1701.63,0.525239,6.28264,9.03288,1.10042,423.561,305.9185485839844
361,1158.05,0.455609,4.25647,6.28318,1.07826,63.7211,305.4922790527344
362,281.98,0.230448,3.95793,4.66805,1.60294,17.3257,111.23201751708984
363,4269.36,0.826453,11.97154,13.93289,0.47822,1765.71,1211.78271484375
364,3007.4,0.631208,5.15813,6.87,0.701194,705.796,629.807861328125
365,3172.99,0.771536,9.19916,10.52053,0.709755,1224.9,779.738037109375
366,712.075,0.447161,4.30783,4.65203,1.2837,12.1105,219.50244140625
367,2320.37,0.691295,7.50828,8.90988,0.758424,356.414,635.5952758789062
368,1485.97,0.523066,7.11459,7.69256,1.01206,187.282,383.8419494628906
369,3323.5,0.701144,6.17179,7.67253,0.798187,485.515,622.32470703125
370,2623.42,0.65326,6.23896,8.71408,0.781367,710.006,587.3663940429688
371,446.005,0.250795,4.64877,5.92653,1.44819,32.7499,90.62257385253906
372,737.682,0.317592,3.5921,5.66471,1.30908,78.0282,143.76817321777344
373,582.003,0.330813,3.49762,4.70548,1.39863,28.2324,154.26318359375
374,6895.55,0.96124,26.44333,27.28585,0.10338,34302.6,3194.282958984375
375,609.859,0.238532,5.5019,6.80242,1.23498,106.84,147.64540100097656
376,331.061,0.146832,4.92102,6.25137,1.63342,41.794,45.590476989746094
377,684.68,0.243147,4.40746,5.55174,1.25239,82.3578,125.1219253540039
378,1551.01,0.532636,6.03698,6.95293,0.970295,86.6602,396.4731750488281
379,549.223,0.327208,5.2511,7.79604,2.10901,477.483,103.70262908935547
380,1322.23,0.681084,12.47118,12.98719,1.12538,1223.14,439.9293212890625
381,2760.41,0.66809,7.28933,9.34478,0.764484,2287.19,592.3109741210938
382,2020.15,0.591455,4.25422,7.93607,0.989013,653.223,428.32513427734375
383,3417.68,0.813103,8.36596,16.2982,0.601024,5153.16,966.1284790039062
384,422.331,0.193113,3.45673,4.28195,1.44902,10.5784,116.0693130493164
385,769.018,0.378397,4.26263,5.42423,1.34889,41.2652,190.02723693847656
386,522.615,0.277519,3.85913,4.4504,1.36293,16.3987,143.10353088378906
387,1802.94,0.604757,15.33673,15.6021,0.691203,694.043,600.201416015625
388,1915.63,0.555278,4.65535,8.60383,0.987269,763.393,376.3561706542969
389,780.122,0.368037,4.03578,5.96622,1.35738,154.716,190.76519775390625
390,1941.17,0.576701,8.39627,9.1058,0.882313,298.502,475.192626953125
391,2030.95,0.632308,3.97074,10.01636,0.873654,2041.85,518.7352905273438
392,3401.36,0.636964,5.57432,7.17859,0.747814,459.803,551.8732299804688
393,462.974,0.339153,3.75749,4.70575,1.58379,14.8188,148.373779296875
394,321.492,0.430856,3.52812,4.44175,1.83193,7.72867,159.71896362304688
395,5299.1,0.88278,13.60586,19.08955,0.284798,4880.61,1941.5537109375
396,1504.21,0.549385,5.80932,7.3165,1.12939,372.846,327.3416442871094
397,800.701,0.429581,11.18757,11.69319,1.42813,278.498,211.2147979736328
398,600.606,0.284591,6.07471,8.00608,1.39773,277.978,131.80517578125
399,3072.39,0.76804,11.39839,11.75782,0.598624,669.979,933.3125
400,310.725,0.15549,4.88842,5.65624,1.66872,49.8768,62.60862350463867
401,1391.45,0.51959,7.04446,7.53953,0.990284,25.8565,387.342529296875
402,4025.85,0.741734,7.74016,10.11786,0.547348,1900.82,914.7976684570312
403,5682.36,0.955995,24.66868,25.46749,0.134144,29481.3,2764.531494140625
404,1202.72,0.51161,6.81647,7.68128,1.16031,152.02,316.190673828125
405,461.909,0.251632,3.58682,4.6865,1.57317,21.6312,97.47150421142578
406,113.125,0.125547,3.88364,5.94481,2.87192,74.2589,27.697608947753906
407,2168.01,0.679599,5.34075,6.48122,0.890626,164.75,469.59381103515625
408,1488.07,0.521976,4.049,6.39382,1.06274,143.607,349.6658020019531
409,1963.73,0.597902,5.22136,7.30172,0.895972,566.497,436.5027160644531
410,2913.27,0.728282,8.40907,13.99162,0.688714,1992.74,729.96044921875
411,3941.61,0.747455,6.33605,13.37438,0.601843,1846.61,873.5324096679688
412,1919.67,0.614553,4.80025,8.93586,0.95519,723.962,457.9772644042969
413,864.01,0.348253,6.39402,6.69344,1.3861,89.3694,169.7736358642578
414,1998.49,0.627601,6.10916,6.82274,0.875118,177.302,512.0036010742188
415,723.45,0.265885,7.22771,7.65,1.23366,142.9,158.2663116455078
416,915.358,0.374917,4.24333,6.07049,1.19397,47.476,201.3355255126953
417,4833.14,0.847534,10.86145,13.70238,0.387205,2254.27,1538.611572265625
418,563.905,0.36566,3.54146,5.32543,1.60564,50.4811,162.4580841064453
419,1215.32,0.467183,4.52728,6.50462,1.18491,102.456,242.1713409423828
420,854.545,0.433146,3.5285,6.3714,1.5732,128.097,166.65415954589844
421,3313.76,0.885596,30.12775,30.35455,0.304447,4843.19,1701.024658203125
422,58.3253,0.148775,3.3184,3.98941,1.84827,0.944163,70.35314178466797
423,2699.01,0.658718,7.60746,8.62431,0.770384,330.928,617.8643798828125
424,2828.36,0.853268,18.98412,20.67664,0.49838,5534.4,1096.7843017578125
425,3778.29,0.783513,6.16862,14.09349,0.578063,2963.56,969.8334350585938
426,5032.26,0.875387,15.18981,20.47722,0.329021,6446.17,1713.0025634765625
427,1871.33,0.589845,5.08548,9.35332,0.966721,908.675,422.2673034667969
428,426.593,0.292377,4.04226,4.42015,1.41427,17.3461,135.43177795410156
429,321.72,0.197721,4.07396,4.56585,1.45448,16.082,87.91580200195312
430,844.592,0.412952,4.27323,5.54712,1.3501,51.7723,219.13031005859375
431,897.636,0.440695,3.44357,6.12761,1.34631,65.1281,268.37420654296875
432,1131.23,0.476688,4.03202,5.37225,1.04529,96.9108,302.4559631347656
433,1810.11,0.546332,6.89707,8.54898,0.938455,689.313,417.0777282714844
434,1707.79,0.588226,4.44698,13.00223,1.02436,897.213,448.706787109375
435,1560.21,0.609957,8.71238,9.74855,0.99187,335.944,442.6784973144531
436,5422.33,0.874159,13.79905,17.30413,0.296383,3324.69,1933.53515625
437,1650.63,0.556745,5.76877,7.52287,0.98164,859.465,368.506591796875
438,360.385,0.33228,3.82264,4.36499,1.55002,4.00159,163.64617919921875
439,1431.22,0.513013,4.51797,5.49576,1.01665,55.4662,292.9238586425781
440,1081.94,0.451306,6.92213,7.33308,1.14905,73.7489,278.4605407714844
441,3347.24,0.677698,5.64141,8.25927,0.71976,401.452,663.4953002929688
442,3700.6,0.807239,12.24766,14.88237,0.506962,3362.52,1096.6912841796875
443,661.694,0.38573,3.83246,4.83835,1.21903,19.9758,198.6289520263672
444,354.922,0.252588,3.55812,5.42182,1.4874,40.0899,109.67625427246094
445,2723.69,0.66725,8.61866,9.18089,0.690354,366.9,708.2206420898438
446,2105.58,0.824906,12.8229,20.08621,0.792407,5612.17,703.035888671875
447,318.884,0.154542,4.65296,5.05171,1.33723,30.8034,64.33829498291016
448,1161.74,0.476268,5.31189,6.63603,1.07552,106.513,293.8118896484375
449,705.828,0.275827,5.07974,6.82918,1.20739,81.5553,167.369140625
450,2877.75,0.648059,6.73231,7.28113,0.727592,405.33,629.4718017578125
451,2484.17,0.55542,6.53107,8.96271,0.843704,1037.51,417.8931884765625
452,368.835,0.236646,3.31942,4.64426,1.32015,27.1304,151.95472717285156
453,2734.05,0.719473,9.77373,11.15078,0.629922,571.204,818.5652465820312
454,647.909,0.294025,3.52035,5.39598,1.3731,82.5897,164.83494567871094
455,1572.8,0.532163,5.10903,6.67722,1.06722,99.7195,334.82232666015625
456,2926.83,0.724801,5.94624,12.9256,0.74184,1563.5,660.9658813476562
457,3451.74,0.735668,5.55222,11.94824,0.698192,3270.6,709.689208984375
458,3520.28,0.693939,6.49091,8.36209,0.670821,484.276,744.16015625
459,234.604,0.211634,3.31619,4.91028,1.37037,8.86468,93.97116088867188
460,4645.2,0.805777,9.39194,14.35141,0.427644,2888.8,1296.33154296875
461,3544.57,0.736308,6.61396,11.28335,0.631896,1105.93,857.0917358398438
462,784.953,0.318539,3.62086,4.1299,1.07441,6.11091,207.84320068359375
463,1229.42,0.517362,3.8415,7.54446,1.28511,421.024,277.829345703125
464,3699.39,0.813382,8.45316,16.2594,0.561481,5291.93,1027.22802734375
465,1560.91,0.539581,3.54397,4.63166,1.07681,138.731,375.6990051269531
466,4785.79,0.756806,11.79109,13.94802,0.411838,2000.67,1211.09814453125
467,104.674,0.0937719,3.49545,6.64278,2.33813,33.885,19.293678283691406
468,2175.4,0.555023,4.61194,5.81684,0.824383,348.298,461.2043151855469
469,2174.47,0.667447,6.27241,10.23036,0.893685,1223.76,515.8645629882812
470,419.968,0.248864,4.10825,5.93381,1.86455,44.8649,85.91434478759766
471,1030.92,0.363183,4.88189,7.37238,1.18167,347.901,206.92666625976562
472,558.885,0.293386,8.51354,9.20336,1.41766,134.652,153.66270446777344
473,5868.73,0.875978,11.03323,18.83902,0.307712,7441.87,1802.3035888671875
474,324.682,0.222287,3.40363,4.09957,1.50618,4.94711,112.04576873779297
475,1324.09,0.658104,7.04166,7.16356,1.20858,206.427,374.1391906738281
476,3469.13,0.728144,7.86884,10.41231,0.62141,562.008,825.6033325195312
477,3445.41,0.893987,32.8289,33.35607,0.277868,5755.66,1791.9407958984375
478,4103.84,0.840916,12.26313,14.15358,0.431496,2427.35,1324.6722412109375
479,1782.2,0.615157,4.82383,8.44411,1.11169,503.93,414.5732116699219
480,301.182,0.175194,4.12122,4.32124,1.62253,13.9473,52.403682708740234
481,801.539,0.371933,4.48494,6.11708,1.85384,211.383,138.99488830566406
482,3159.27,0.702207,6.4571,11.30026,0.690677,1407.02,696.912841796875
483,431.683,0.199935,5.21478,5.39454,1.40383,62.3992,91.07305145263672
484,2200.11,0.564455,4.63048,9.34166,0.890435,613.396,450.6498107910156
485,4658.04,0.867781,14.17601,17.34983,0.348444,3103.68,1642.638427734375
486,263.947,0.180305,3.66458,4.3599,2.29244,12.9167,59.0615234375
487,888.418,0.512452,4.23804,5.29823,1.51665,69.8476,227.744384765625
488,2327.42,0.675018,11.04199,11.2107,0.700398,526.774,683.3416748046875
489,256.734,0.222981,3.80694,4.83162,1.7127,22.5643,70.22100067138672
490,120.351,0.151183,3.41904,3.81829,1.68198,0.876406,79.2574691772461
491,3066.18,0.695885,7.52476,8.40667,0.752538,317.62,682.1585693359375
492,5071.09,0.807612,9.35018,11.37498,0.456679,1157.17,1191.1951904296875
493,1593.46,0.571585,6.8883,7.10666,1.01894,110.659,390.0361633300781
494,2587.17,0.726268,10.17195,11.01209,0.664806,586.395,797.9686279296875
495,418.036,0.288081,3.5552,4.6944,1.30512,23.7035,142.65457153320312
496,4488.74,0.824101,13.26607,15.9292,0.385377,2745.89,1405.265625
497,4376.85,0.791352,9.70522,12.60417,0.476007,1426.1,1151.5638427734375
498,1910.48,0.640158,4.71468,10.12311,1.06982,1141.14,452.1394348144531
499,2677.7,0.734322,5.04002,14.65871,0.748837,1199.9,676.252197265625
500,876.722,0.430933,4.27577,5.93312,1.3535,54.4434,223.13381958007812
501,591.261,0.356917,3.41156,4.25807,1.32721,15.5419,195.49313354492188
502,334.904,0.378054,3.53595,4.14771,2.12466,3.30522,136.21820068359375
503,2374.66,0.612453,5.13475,7.42083,0.851227,634.241,511.5567932128906
504,288.824,0.182714,3.72605,4.93968,1.41687,49.5714,78.61724853515625
505,1411.19,0.493932,4.4322,5.92707,1.21029,157.944,295.8673400878906
506,3104.97,0.873398,30.31192,30.84311,0.326038,5042.82,1549.94140625
507,2471.88,0.632597,7.28498,8.26183,0.762791,328.306,636.8062133789062
508,1463.9,0.520932,3.47686,4.51434,1.0718,40.9801,337.32806396484375
509,1701.1,0.672533,22.21035,22.53071,0.621973,1286.53,705.6123046875
510,569.778,0.390693,4.81337,5.63138,1.06431,44.7322,192.3335418701172
511,6033.48,0.85014,8.22539,12.64526,0.353386,1559.53,1644.474365234375
512,3657.65,0.820909,9.01246,16.2721,0.574995,5357.5,1022.283935546875
513,1259.92,0.557612,4.08438,7.67898,1.32629,336.268,307.568115234375
514,624.038,0.296902,3.68297,4.55438,1.37923,18.7463,137.94308471679688
515,4520.29,0.841982,10.09835,12.71824,0.42752,2669.7,1384.2955322265625
516,2093.68,0.709921,9.23196,10.66889,0.8378,531.689,589.1072998046875
517,6186.85,0.861024,10.6218,11.75365,0.324667,4411.86,1813.05322265625
518,1312.73,0.535581,5.98251,8.8936,1.31135,1404.76,268.44305419921875
519,2403.67,0.726216,9.41241,9.57457,0.726119,429.88,703.1038818359375
520,3100.15,0.886859,14.91166,24.95139,0.416069,10879.0,1282.08056640625
521,1683.53,0.673516,7.00828,7.5066,0.996903,122.713,508.2637634277344
522,3667.24,0.663553,7.39147,9.89436,0.588244,729.139,769.0491943359375
523,674.795,0.226604,5.01907,7.00952,1.12705,124.295,141.66732788085938
524,824.599,0.375788,8.34216,8.4461,1.22258,162.507,213.43849182128906
525,1375.01,0.704105,26.0503,26.28795,0.683626,3292.88,674.7366333007812
526,4186.59,0.850861,10.29746,13.06936,0.447287,3223.5,1336.49853515625
527,3188.0,0.660068,6.02924,7.49876,0.706253,1522.6,656.74658203125
528,163.757,0.0938134,4.14418,5.09294,1.60175,10.9497,38.177059173583984
529,1099.01,0.501738,4.00417,7.27308,1.33186,178.731,250.37933349609375
530,3813.98,0.746846,7.23129,12.3655,0.623353,1645.61,832.8849487304688
531,866.817,0.424846,7.44693,7.59812,1.47038,232.526,200.87127685546875
532,4300.81,0.804292,7.23875,15.12303,0.472231,3406.9,1181.5643310546875
533,631.457,0.477955,3.41399,7.35454,1.36598,108.099,229.73646545410156
534,3397.88,0.687808,6.82833,11.62168,0.678197,1303.62,676.4291381835938
535,1359.23,0.485106,4.22483,5.86249,1.24092,154.654,272.7713623046875
536,3641.31,0.809642,8.10202,16.25654,0.580334,5175.9,985.15576171875
537,4527.19,0.844122,9.64637,13.66092,0.445829,3569.53,1340.685546875
538,947.051,0.395973,9.72381,9.86119,1.08868,457.224,256.3681335449219
539,1531.47,0.534821,6.20633,8.35839,1.08115,1074.93,354.97442626953125
540,1792.8,0.56834,4.63822,7.21231,0.975453,33.3377,400.09423828125
541,1328.19,0.51935,8.83402,9.5831,1.04684,252.26,347.5841369628906
542,347.08,0.18868,4.89338,5.40127,1.53119,44.7851,97.00421905517578
543,2107.35,0.585652,8.34761,8.84177,0.718915,396.342,589.23193359375
544,2552.43,0.621718,6.14365,6.76071,0.794848,210.74,583.5986938476562
545,2768.22,0.633269,7.62919,8.21377,0.785929,363.754,635.269775390625
546,1107.6,0.439984,5.31433,6.17989,1.18099,102.399,247.14247131347656
547,540.755,0.293348,3.82882,5.18334,1.34958,11.2178,153.27720642089844
548,5130.53,0.846762,11.98041,15.08647,0.387944,1867.32,1520.086181640625
549,438.449,0.248193,3.34365,5.32955,1.32526,37.2649,124.22037506103516
550,3060.86,0.714834,9.62269,10.16353,0.671827,915.377,833.9393920898438
551,1806.18,0.610497,7.4054,7.89653,0.979921,140.19,463.191650390625
552,1023.86,0.438284,4.43745,5.95289,1.25816,38.9957,258.0492858886719
553,2734.67,0.720582,6.4272,11.18071,0.759181,1625.52,671.6112670898438
554,1670.26,0.511525,4.80063,9.07742,0.942669,996.797,362.1586608886719
555,3228.16,0.696978,6.50396,8.28829,0.732709,1843.02,691.4495239257812
556,1678.22,0.584262,19.01787,19.24015,0.637238,1046.74,550.255859375
557,1224.63,0.432056,3.41852,5.26843,1.06863,123.89,247.009033203125
558,3149.45,0.733167,9.36758,11.85452,0.677218,1762.23,788.3515625
559,409.031,0.22997,4.02513,4.85353,1.35859,34.6448,94.21019744873047
560,897.59,0.340356,5.59602,6.3216,1.19786,276.83,179.63491821289062
561,2676.93,0.6922,5.07815,7.47804,0.793957,237.757,594.5526733398438
562,3019.75,0.75895,10.28938,11.28682,0.694793,1253.73,764.6175537109375
563,4511.88,0.798861,10.71346,12.53285,0.453285,1520.8,1243.3753662109375
564,4426.49,0.784199,9.72682,12.7021,0.500712,1513.52,1091.27197265625
565,5945.16,0.941324,19.4866,22.32661,0.171179,16623.8,2754.016357421875
566,1416.77,0.612203,9.97852,10.90008,1.12777,373.86,407.4602966308594
567,3438.23,0.810452,10.62273,12.67001,0.601913,1588.22,952.8690185546875
568,3051.69,0.615333,5.15308,6.26051,0.829027,367.019,506.88775634765625
569,2135.99,0.683181,6.57479,10.20592,0.945579,1216.06,485.10076904296875
570,3623.57,0.814063,8.53343,16.2797,0.581029,5241.74,1005.8121337890625
571,4995.25,0.878832,12.04532,18.11968,0.337357,7433.98,1665.662841796875
572,6780.62,0.960807,25.37036,27.02578,0.105567,33496.0,3168.45703125
573,1820.36,0.519906,6.20774,7.36574,0.899478,833.51,385.6247863769531
574,137.858,0.192188,3.42308,4.28408,1.59743,11.6879,77.5649185180664
575,1931.08,0.455347,5.66951,7.44221,0.945236,384.973,329.00567626953125
576,4709.61,0.828056,9.60196,13.41024,0.439173,1878.63,1296.92626953125
577,4892.13,0.79176,8.59277,13.05853,0.444467,1192.24,1249.322509765625
578,3298.53,0.742559,7.74875,14.1076,0.650632,2099.74,827.3532104492188
579,3504.37,0.648781,6.99607,8.50958,0.612611,800.149,706.1155395507812
580,1405.89,0.579978,4.04503,8.33873,1.25652,381.428,338.0755920410156
581,722.858,0.2681,5.88199,7.39099,1.18107,146.506,168.1737518310547
582,1988.38,0.523078,4.65968,7.45444,0.91425,145.781,384.2796936035156
583,1304.5,0.51195,5.03921,6.64847,0.937387,342.639,343.77313232421875
584,2735.59,0.824794,17.96014,18.9467,0.487912,2084.01,1164.4805908203125
585,2280.42,0.541188,4.7972,7.42914,0.877892,186.901,417.22174072265625
586,2938.65,0.795532,7.50464,16.25096,0.718739,4887.54,777.99462890625
587,1814.0,0.569748,6.76163,7.67863,0.853912,212.474,468.42987060546875
588,2633.52,0.696088,6.57332,10.2073,0.815768,1309.87,581.7196044921875
589,2587.09,0.735823,13.45002,13.78888,0.611743,738.77,859.0436401367188
590,4026.92,0.785902,10.99013,13.81327,0.470397,2844.21,1080.5992431640625
591,4826.15,0.818868,8.43301,11.08241,0.456241,1666.17,1269.6016845703125
592,2050.35,0.666192,17.65216,17.81659,0.601055,780.058,768.3757934570312
593,3345.25,0.638258,6.38072,11.29151,0.607676,1167.67,702.3158569335938
594,3166.12,0.619896,6.21732,9.14918,0.669017,726.07,631.1741943359375
595,4941.16,0.845986,7.88987,19.73515,0.406948,4487.95,1434.5390625
596,2539.03,0.57683,4.84367,7.4333,0.827316,274.692,452.60491943359375
597,422.951,0.196027,4.02375,4.83317,1.42366,23.5623,93.9378433227539
598,3371.71,0.793499,7.71438,16.01787,0.623054,4949.95,920.45751953125
599,287.292,0.142895,4.12826,5.02869,1.46501,36.6201,59.609710693359375
600,1161.96,0.459147,3.91309,5.70856,1.05709,140.247,272.5889587402344
601,3208.86,0.593633,7.27004,9.5629,0.606762,714.72,622.8156127929688
602,1749.59,0.578274,7.77916,8.74387,0.918425,303.556,423.8933410644531
603,3513.3,0.702232,10.36498,13.59954,0.563701,1951.19,809.2404174804688
604,4686.25,0.828106,10.56834,16.78159,0.43534,9057.41,1312.6654052734375
605,4636.81,0.862675,14.07674,19.67046,0.374919,6186.04,1480.0997314453125
606,755.371,0.372498,4.57801,6.7937,1.63344,115.966,145.1112060546875
607,4899.46,0.809707,7.99074,13.74636,0.480627,3316.59,1165.0111083984375
608,1497.66,0.53826,4.42173,7.2421,0.991171,285.359,340.0111389160156
609,476.128,0.286443,4.67076,6.73583,1.63813,117.55,106.25102996826172
610,157.332,0.159476,3.48873,3.81282,1.85359,3.73223,64.11660766601562
611,756.031,0.395133,4.13803,5.35963,1.51635,34.2095,153.86781311035156
612,1577.26,0.51422,5.19593,6.87888,1.07505,284.42,307.11199951171875
613,4290.75,0.795758,9.90199,13.35992,0.447884,2665.41,1240.8031005859375
614,71.8565,0.0688814,3.63231,4.19751,1.6945,3.63603,24.368009567260742
615,996.457,0.374674,7.95105,8.11962,1.14792,413.739,213.20184326171875
616,2622.68,0.687579,12.67913,12.95132,0.599262,665.26,809.9111938476562
617,1096.22,0.467931,3.54144,6.03127,1.2404,112.96,239.49264526367188
618,4592.51,0.848028,11.3858,16.59115,0.381056,2651.65,1491.5208740234375
619,3615.52,0.903338,37.35636,37.9206,0.243264,7667.03,1910.83544921875
620,543.081,0.304241,3.96928,4.49299,1.48392,8.57872,165.1415557861328
621,492.998,0.265855,6.5119,6.60071,1.61635,68.2794,115.21286010742188
622,1152.7,0.49171,3.94756,5.28595,1.50519,169.531,221.08030700683594
623,3163.29,0.68597,6.29952,11.91303,0.731845,1353.03,687.2001342773438
624,4950.57,0.865841,14.20373,17.02439,0.330315,6130.83,1735.983642578125
625,3858.46,0.819299,8.45311,16.23638,0.54238,5386.08,1071.505126953125
626,2057.15,0.709917,10.11349,11.88416,0.927027,1058.31,542.4949340820312
627,2218.98,0.62709,6.06403,9.86403,0.8997,1066.87,475.24029541015625
628,895.808,0.295688,4.48145,5.26707,1.13741,44.2493,164.53594970703125
629,4449.77,0.766352,7.44727,10.98649,0.552725,2307.16,986.1409912109375
